"date","hydroperiod","discharge"
2015-03-12,"winter",9.28896
2015-03-13,"winter",7.66056
2015-03-14,"winter",6.54192
2015-03-15,"winter",5.76312
2015-03-16,"winter",4.98432
2015-03-17,"winter",4.21968
2015-03-18,"winter",3.66744
2015-03-19,"spring",3.45504
2015-03-20,"spring",3.31344
2015-03-21,"spring",3.03024
2015-03-22,"spring",2.77536
2015-03-23,"spring",2.56296
2015-03-24,"spring",2.43552
2015-03-25,"spring",2.30808
2015-03-26,"spring",2.1948
2015-03-27,"spring",1.93992
2015-03-28,"spring",1.81248
2015-03-29,"spring",1.67088
2015-03-30,"spring",1.51512
2015-03-31,"spring",1.44432
2015-04-01,"spring",1.414584
2015-04-02,"spring",1.382016
2015-04-03,"spring",1.343784
2015-04-04,"spring",1.40184
2015-04-05,"spring",1.43016
2015-04-06,"spring",1.407504
2015-04-07,"spring",1.391928
2015-04-08,"spring",1.326792
2015-04-09,"spring",1.270152
2015-04-10,"spring",1.261656
2015-04-11,"spring",1.26024
2015-04-12,"spring",1.227672
2015-04-13,"spring",1.24608
2015-04-14,"spring",1.251744
2015-04-15,"spring",1.233336
2015-04-16,"spring",1.248912
2015-04-17,"spring",1.301304
2015-04-18,"spring",1.43016
2015-04-19,"spring",1.47264
2015-04-20,"spring",1.346616
2015-04-21,"spring",1.3098
2015-04-22,"spring",1.26024
2015-04-23,"spring",1.332456
2015-04-24,"spring",1.315464
2015-04-25,"spring",1.407504
2015-04-26,"spring",1.6992
2015-04-27,"spring",1.8408
2015-04-28,"spring",1.89744
2015-04-29,"spring",1.6992
2015-04-30,"spring",1.51512
2015-05-01,"spring",1.349448
2015-05-02,"spring",1.247496
2015-05-03,"spring",1.265904
2015-05-04,"spring",1.308384
2015-05-05,"spring",1.64256
2015-05-06,"spring",1.9116
2015-05-07,"spring",2.15232
2015-05-08,"spring",1.89744
2015-05-09,"spring",1.8408
2015-05-10,"spring",1.93992
2015-05-11,"spring",1.92576
2015-05-12,"spring",1.58592
2015-05-13,"spring",1.47264
2015-05-14,"spring",1.44432
2015-05-15,"spring",1.60008
2015-05-16,"spring",2.0532
2015-05-17,"spring",2.4072
2015-05-18,"spring",2.56296
2015-05-19,"spring",2.4072
2015-05-20,"spring",2.20896
2015-05-21,"spring",2.03904
2015-05-22,"spring",1.75584
2015-05-23,"spring",1.67088
2015-05-24,"spring",1.67088
2015-05-25,"spring",1.67088
2015-05-26,"spring",1.6992
2015-05-27,"spring",1.57176
2015-05-28,"spring",1.397592
2015-05-29,"spring",1.325376
2015-05-30,"spring",1.195104
2015-05-31,"spring",1.134216
2015-06-01,"summer",1.158288
2015-06-02,"summer",1.046424
2015-06-03,"summer",1.013856
2015-06-04,"summer",0.996864
2015-06-05,"summer",0.947304
2015-06-06,"summer",1.1682
2015-06-07,"summer",1.45848
2015-06-08,"summer",1.64256
2015-06-09,"summer",1.57176
2015-06-10,"summer",1.50096
2015-06-11,"summer",1.44432
2015-06-12,"summer",1.282896
2015-06-13,"summer",1.117224
2015-06-14,"summer",1.230504
2015-06-15,"summer",1.294224
2015-06-16,"summer",1.251744
2015-06-17,"summer",1.108728
2015-06-18,"summer",0.994032
2015-06-19,"summer",0.852432
2015-06-20,"summer",0.709416
2015-06-21,"summer",0.746232
2015-06-22,"summer",0.733488
2015-06-23,"summer",0.72216
2015-06-24,"summer",0.703752
2015-06-25,"summer",0.72924
2015-06-26,"summer",0.661272
2015-06-27,"summer",0.569232
2015-06-28,"summer",0.581976
2015-06-29,"summer",0.59472
2015-06-30,"summer",0.6372
2015-07-01,"summer",0.705168
2015-07-02,"summer",0.73632
2015-07-03,"summer",0.78588
2015-07-04,"summer",0.774552
2015-07-05,"summer",1.52928
2015-07-06,"summer",1.61424
2015-07-07,"summer",1.52928
2015-07-08,"summer",1.58592
2015-07-09,"summer",1.52928
2015-07-10,"summer",1.304136
2015-07-11,"summer",1.159704
2015-07-12,"summer",1.002528
2015-07-13,"summer",0.93456
2015-07-14,"summer",0.89208
2015-07-15,"summer",0.918984
2015-07-16,"summer",1.015272
2015-07-17,"summer",0.964296
2015-07-18,"summer",3.79488
2015-07-19,"summer",1.8408
2015-07-20,"summer",3.34176
2015-07-21,"summer",2.39304
2015-07-22,"summer",2.08152
2015-07-23,"summer",1.75584
2015-07-24,"summer",1.50096
2015-07-25,"summer",1.407504
2015-07-26,"summer",1.277232
2015-07-27,"summer",1.117224
2015-07-28,"summer",0.974208
2015-07-29,"summer",0.9204
2015-07-30,"summer",0.896328
2015-07-31,"summer",0.944472
2015-08-01,"summer",0.996864
2015-08-02,"summer",0.995448
2015-08-03,"summer",1.071912
2015-08-04,"summer",0.937392
2015-08-05,"summer",0.817032
2015-08-06,"summer",0.815616
2015-08-07,"summer",0.817032
2015-08-08,"summer",0.754728
2015-08-09,"summer",0.747648
2015-08-10,"summer",0.760392
2015-08-11,"summer",0.852432
2015-08-12,"summer",1.013856
2015-08-13,"summer",1.16112
2015-08-14,"summer",1.40184
2015-08-15,"summer",1.268736
2015-08-16,"summer",1.165368
2015-08-17,"summer",1.098816
2015-08-18,"summer",1.032264
2015-08-19,"summer",0.964296
2015-08-20,"summer",0.84252
2015-08-21,"summer",0.781632
2015-08-22,"summer",0.804288
2015-08-23,"summer",0.826944
2015-08-24,"summer",0.853848
2015-08-25,"summer",1.10448
2015-08-26,"summer",2.23728
2015-08-27,"summer",2.6904
2015-08-28,"summer",2.03904
2015-08-29,"summer",1.75584
2015-08-30,"summer",1.61424
2015-08-31,"summer",1.58592
2015-09-01,"fall",2.09568
2015-09-02,"fall",2.6904
2015-09-03,"fall",2.06736
2015-09-04,"fall",1.79832
2015-09-05,"fall",1.67088
2015-09-06,"fall",2.63376
2015-09-07,"fall",3.83736
2015-09-08,"fall",2.53464
2015-09-09,"fall",2.23728
2015-09-10,"fall",2.02488
2015-09-11,"fall",1.75584
2015-09-12,"fall",1.58592
2015-09-13,"fall",1.54344
2015-09-14,"fall",1.4868
2015-09-15,"fall",1.47264
2015-09-16,"fall",1.45848
2015-09-17,"fall",1.4868
2015-09-18,"fall",1.355112
2015-09-19,"fall",1.339536
2015-09-20,"fall",1.292808
2015-09-21,"fall",1.234752
2015-09-22,"fall",1.44432
2015-09-23,"fall",2.35056
2015-09-24,"fall",1.89744
2015-09-25,"fall",1.60008
2015-09-26,"fall",1.325376
2015-09-27,"fall",1.243248
2015-09-28,"fall",1.263072
2015-09-29,"fall",1.229088
2015-09-30,"fall",1.202184
2015-10-01,"fall",1.156872
2015-10-02,"fall",1.159704
2015-10-03,"fall",1.042176
2015-10-04,"fall",1.138464
2015-10-05,"fall",1.5576
2015-10-06,"fall",2.18064
2015-10-07,"fall",3.14352
2015-10-08,"fall",2.43552
2015-10-09,"fall",2.09568
2015-10-10,"fall",1.92576
2015-10-11,"fall",1.77
2015-10-12,"fall",1.68504
2015-10-13,"fall",1.67088
2015-10-14,"fall",1.61424
2015-10-15,"fall",1.67088
2015-10-16,"fall",1.5576
2015-10-17,"fall",1.4868
2015-10-18,"fall",1.64256
2015-10-19,"fall",1.95408
2015-10-20,"fall",2.88864
2015-10-21,"fall",2.81784
2015-10-22,"fall",2.478
2015-10-23,"fall",2.36472
2015-10-24,"fall",2.16648
2015-10-25,"fall",2.10984
2015-10-26,"fall",2.09568
2015-10-27,"fall",2.08152
2015-10-28,"fall",2.0532
2015-10-29,"fall",2.09568
2015-10-30,"fall",2.52048
2015-10-31,"fall",2.36472
2015-11-01,"fall",2.2656
2015-11-02,"fall",2.25144
2015-11-03,"fall",2.2656
2015-11-04,"fall",2.39304
2015-11-05,"fall",2.50632
2015-11-06,"fall",2.94528
2015-11-07,"fall",2.88864
2015-11-08,"fall",2.84616
2015-11-09,"fall",2.77536
2015-11-10,"fall",2.70456
2015-11-11,"fall",2.64792
2015-11-12,"fall",2.52048
2015-11-13,"fall",2.78952
2015-11-14,"fall",2.6904
2015-11-15,"fall",2.53464
2015-11-16,"fall",2.66208
2015-11-17,"fall",4.85688
2015-11-18,"fall",5.96136
2015-11-19,"fall",4.44624
2015-11-20,"fall",3.80904
2015-11-21,"fall",3.37008
2015-11-22,"fall",3.08688
2015-11-23,"fall",2.98776
2015-11-24,"fall",2.94528
2015-11-25,"fall",2.832
2015-11-26,"fall",2.74704
2015-11-27,"fall",2.67624
2015-11-28,"fall",2.66208
2015-11-29,"fall",2.66208
2015-11-30,"fall",2.67624
2015-12-01,"winter",2.67624
2015-12-02,"winter",2.66208
2015-12-03,"winter",2.67624
2015-12-04,"winter",2.67624
2015-12-05,"winter",2.66208
2015-12-06,"winter",2.67624
2015-12-07,"winter",2.67624
2015-12-08,"winter",2.67624
2015-12-09,"winter",2.66208
2015-12-10,"winter",2.64792
2015-12-11,"winter",2.64792
2015-12-12,"winter",2.63376
2015-12-13,"winter",2.67624
2015-12-14,"winter",2.84616
2015-12-15,"winter",2.77536
2015-12-16,"winter",2.81784
2015-12-17,"winter",2.78952
2015-12-18,"winter",2.7612
2015-12-19,"winter",2.7612
2015-12-20,"winter",2.71872
2015-12-21,"winter",2.66208
2015-12-22,"winter",2.6904
2015-12-23,"winter",2.77536
2015-12-24,"winter",2.9028
2015-12-25,"winter",3.17184
2015-12-26,"winter",3.73824
2015-12-27,"winter",3.65328
2015-12-28,"winter",3.22848
2015-12-29,"winter",3.05856
2015-12-30,"winter",2.93112
2015-12-31,"winter",2.84616
2016-01-01,"winter",2.78952
2016-01-02,"winter",2.77536
2016-01-03,"winter",2.7612
2016-01-04,"winter",2.77536
2016-01-05,"winter",2.78952
2016-01-06,"winter",3.20016
2016-01-07,"winter",8.83584
2016-01-08,"winter",9.30312
2016-01-09,"winter",6.71184
2016-01-10,"winter",5.19672
2016-01-11,"winter",4.43208
2016-01-12,"winter",4.09224
2016-01-13,"winter",3.79488
2016-01-14,"winter",3.6108
2016-01-15,"winter",3.56832
2016-01-16,"winter",3.65328
2016-01-17,"winter",3.59664
2016-01-18,"winter",3.38424
2016-01-19,"winter",3.37008
2016-01-20,"winter",3.55416
2016-01-21,"winter",3.80904
2016-01-22,"winter",4.75776
2016-01-23,"winter",4.6728
2016-01-24,"winter",4.64448
2016-01-25,"winter",4.99848
2016-01-26,"winter",5.0976
2016-01-27,"winter",4.51704
2016-01-28,"winter",4.0356
2016-01-29,"winter",3.6816
2016-01-30,"winter",3.894
2016-01-31,"winter",4.26216
2016-02-01,"winter",9.33144
2016-02-02,"winter",11.05896
2016-02-03,"winter",7.13664
2016-02-04,"winter",5.67816
2016-02-05,"winter",4.80024
2016-02-06,"winter",4.16304
2016-02-07,"winter",3.79488
2016-02-08,"winter",3.58248
2016-02-09,"winter",4.51704
2016-02-10,"winter",7.17912
2016-02-11,"winter",9.21816
2016-02-12,"winter",10.20936
2016-02-13,"winter",12.27672
2016-02-14,"winter",13.62192
2016-02-15,"winter",13.18296
2016-02-16,"winter",12.78648
2016-02-17,"winter",13.67856
2016-02-18,"winter",14.3016
2016-02-19,"winter",14.16
2016-02-20,"winter",12.39
2016-02-21,"winter",11.31384
2016-02-22,"winter",9.26064
2016-02-23,"winter",7.53312
2016-02-24,"winter",6.14544
2016-02-25,"winter",4.68696
2016-02-26,"winter",3.83736
2016-02-27,"winter",3.38424
2016-02-28,"winter",3.05856
2016-02-29,"winter",2.86032
2016-03-01,"winter",2.80368
2016-03-02,"winter",2.66208
2016-03-03,"winter",2.49216
2016-03-04,"winter",2.43552
2016-03-05,"winter",2.42136
2016-03-06,"winter",2.36472
2016-03-07,"winter",2.3364
2016-03-08,"winter",2.32224
2016-03-09,"winter",2.3364
2016-03-10,"winter",2.2656
2016-03-11,"winter",2.16648
2016-03-12,"winter",2.09568
2016-03-13,"winter",2.09568
2016-03-14,"winter",2.25144
2016-03-15,"winter",2.23728
2016-03-16,"winter",2.23728
2016-03-17,"winter",2.22312
2016-03-18,"winter",2.13816
2016-03-19,"spring",2.08152
2016-03-20,"spring",2.06736
2016-03-21,"spring",2.06736
2016-03-22,"spring",2.124
2016-03-23,"spring",2.1948
2016-03-24,"spring",2.22312
2016-03-25,"spring",2.15232
2016-03-26,"spring",2.124
2016-03-27,"spring",2.06736
2016-03-28,"spring",2.01072
2016-03-29,"spring",1.99656
2016-03-30,"spring",2.01072
2016-03-31,"spring",2.02488
2016-04-01,"spring",1.85496
2016-04-02,"spring",1.64256
2016-04-03,"spring",1.45848
2016-04-04,"spring",1.294224
2016-04-05,"spring",1.183776
2016-04-06,"spring",1.223424
2016-04-07,"spring",1.233336
2016-04-08,"spring",1.2036
2016-04-09,"spring",1.57176
2016-04-10,"spring",1.82664
2016-04-11,"spring",2.01072
2016-04-12,"spring",2.08152
2016-04-13,"spring",2.01072
2016-04-14,"spring",1.92576
2016-04-15,"spring",1.71336
2016-04-16,"spring",1.58592
2016-04-17,"spring",1.4868
2016-04-18,"spring",1.54344
2016-04-19,"spring",1.58592
2016-04-20,"spring",1.58592
2016-04-21,"spring",1.44432
2016-04-22,"spring",1.247496
2016-04-23,"spring",1.173864
2016-04-24,"spring",1.158288
2016-04-25,"spring",1.219176
2016-04-26,"spring",1.357944
2016-04-27,"spring",1.339536
2016-04-28,"spring",1.399008
2016-04-29,"spring",1.44432
2016-04-30,"spring",1.40184
2016-05-01,"spring",1.64256
2016-05-02,"spring",1.93992
2016-05-03,"spring",1.89744
2016-05-04,"spring",1.77
2016-05-05,"spring",1.67088
2016-05-06,"spring",1.50096
2016-05-07,"spring",1.3452
2016-05-08,"spring",1.4868
2016-05-09,"spring",1.67088
2016-05-10,"spring",1.64256
2016-05-11,"spring",1.390512
2016-05-12,"spring",1.234752
2016-05-13,"spring",1.052088
2016-05-14,"spring",0.989784
2016-05-15,"spring",0.968544
2016-05-16,"spring",0.910488
2016-05-17,"spring",1.081824
2016-05-18,"spring",1.45848
2016-05-19,"spring",1.72752
2016-05-20,"spring",1.57176
2016-05-21,"spring",1.43016
2016-05-22,"spring",1.314048
2016-05-23,"spring",1.25316
2016-05-24,"spring",1.152624
2016-05-25,"spring",1.095984
2016-05-26,"spring",1.05492
2016-05-27,"spring",1.036512
2016-05-28,"spring",1.07616
2016-05-29,"spring",1.07616
2016-05-30,"spring",0.994032
2016-05-31,"spring",0.974208
2016-06-01,"summer",0.866592
2016-06-02,"summer",0.801456
2016-06-03,"summer",0.749064
2016-06-04,"summer",0.662688
2016-06-05,"summer",0.682512
2016-06-06,"summer",0.655608
2016-06-07,"summer",0.641448
2016-06-08,"summer",0.6372
2016-06-09,"summer",0.72216
2016-06-10,"summer",0.662688
2016-06-11,"summer",0.657024
2016-06-12,"summer",0.744816
2016-06-13,"summer",0.83544
2016-06-14,"summer",0.824112
2016-06-15,"summer",0.719328
2016-06-16,"summer",0.705168
2016-06-17,"summer",0.726408
2016-06-18,"summer",0.638616
2016-06-19,"summer",0.624456
2016-06-20,"summer",0.600384
2016-06-21,"summer",0.606048
2016-06-22,"summer",0.555072
2016-06-23,"summer",0.536664
2016-06-24,"summer",0.577728
2016-06-25,"summer",0.53808
2016-06-26,"summer",0.553656
2016-06-27,"summer",0.574896
2016-06-28,"summer",0.553656
2016-06-29,"summer",0.681096
2016-06-30,"summer",0.754728
2016-07-01,"summer",1.093152
2016-07-02,"summer",1.77
2016-07-03,"summer",1.99656
2016-07-04,"summer",1.96824
2016-07-05,"summer",1.72752
2016-07-06,"summer",1.47264
2016-07-07,"summer",1.2036
2016-07-08,"summer",0.981288
2016-07-09,"summer",0.791544
2016-07-10,"summer",0.685344
2016-07-11,"summer",0.635784
2016-07-12,"summer",0.563568
2016-07-13,"summer",0.58056
2016-07-14,"summer",0.528168
2016-07-15,"summer",0.492768
2016-07-16,"summer",0.45312
2016-07-17,"summer",0.43896
2016-07-18,"summer",0.41064
2016-07-19,"summer",0.450288
2016-07-20,"summer",0.606048
2016-07-21,"summer",0.99828
2016-07-22,"summer",1.78416
2016-07-23,"summer",1.365024
2016-07-24,"summer",1.144128
2016-07-25,"summer",0.974208
2016-07-26,"summer",1.045008
2016-07-27,"summer",0.957216
2016-07-28,"summer",0.94164
2016-07-29,"summer",0.839688
2016-07-30,"summer",0.766056
2016-07-31,"summer",0.852432
2016-08-01,"summer",2.71872
2016-08-02,"summer",3.55416
2016-08-03,"summer",3.66744
2016-08-04,"summer",4.26216
2016-08-05,"summer",2.98776
2016-08-06,"summer",2.44968
2016-08-07,"summer",2.13816
2016-08-08,"summer",1.99656
2016-08-09,"summer",1.77
2016-08-10,"summer",1.6284
2016-08-11,"summer",2.20896
2016-08-12,"summer",5.90472
2016-08-13,"summer",2.71872
2016-08-14,"summer",1.93992
2016-08-15,"summer",1.64256
2016-08-16,"summer",1.4868
2016-08-17,"summer",1.43016
2016-08-18,"summer",1.389096
2016-08-19,"summer",1.247496
2016-08-20,"summer",1.50096
2016-08-21,"summer",1.64256
2016-08-22,"summer",1.54344
2016-08-23,"summer",2.25144
2016-08-24,"summer",3.31344
2016-08-25,"summer",3.186
2016-08-26,"summer",2.3364
2016-08-27,"summer",2.88864
2016-08-28,"summer",3.35592
2016-08-29,"summer",2.93112
2016-08-30,"summer",2.39304
2016-08-31,"summer",2.10984
2016-09-01,"fall",2.43552
2016-09-02,"fall",3.17184
2016-09-03,"fall",2.53464
2016-09-04,"fall",2.30808
2016-09-05,"fall",2.03904
2016-09-06,"fall",1.92576
2016-09-07,"fall",1.68504
2016-09-08,"fall",1.67088
2016-09-09,"fall",1.58592
2016-09-10,"fall",1.390512
2016-09-11,"fall",1.314048
2016-09-12,"fall",1.312632
2016-09-13,"fall",1.275816
2016-09-14,"fall",1.25316
2016-09-15,"fall",1.190856
2016-09-16,"fall",1.0974
2016-09-17,"fall",1.081824
2016-09-18,"fall",1.029432
2016-09-19,"fall",1.10448
2016-09-20,"fall",1.280064
2016-09-21,"fall",1.58592
2016-09-22,"fall",1.81248
2016-09-23,"fall",1.89744
2016-09-24,"fall",1.81248
2016-09-25,"fall",2.16648
2016-09-26,"fall",1.85496
2016-09-27,"fall",1.77
2016-09-28,"fall",1.72752
2016-09-29,"fall",1.79832
2016-09-30,"fall",1.88328
2016-10-01,"fall",1.88328
2016-10-02,"fall",1.82664
2016-10-03,"fall",1.81248
2016-10-04,"fall",1.75584
2016-10-05,"fall",1.61424
2016-10-06,"fall",1.60008
2016-10-07,"fall",1.5576
2016-10-08,"fall",1.5576
2016-10-09,"fall",1.68504
2016-10-10,"fall",1.81248
2016-10-11,"fall",1.65672
2016-10-12,"fall",1.51512
2016-10-13,"fall",1.5576
2016-10-14,"fall",1.4868
2016-10-15,"fall",1.413168
2016-10-16,"fall",1.326792
2016-10-17,"fall",1.38768
2016-10-18,"fall",1.4868
2016-10-19,"fall",1.44432
2016-10-20,"fall",1.43016
2016-10-21,"fall",1.343784
2016-10-22,"fall",1.3452
2016-10-23,"fall",1.50096
2016-10-24,"fall",1.5576
2016-10-25,"fall",1.60008
2016-10-26,"fall",1.68504
2016-10-27,"fall",1.72752
2016-10-28,"fall",1.78416
2016-10-29,"fall",1.75584
2016-10-30,"fall",1.72752
2016-10-31,"fall",1.68504
2016-11-01,"fall",1.67088
2016-11-02,"fall",1.65672
2016-11-03,"fall",1.74168
2016-11-04,"fall",1.93992
2016-11-05,"fall",2.03904
2016-11-06,"fall",2.08152
2016-11-07,"fall",2.08152
2016-11-08,"fall",2.01072
2016-11-09,"fall",1.95408
2016-11-10,"fall",1.88328
2016-11-11,"fall",1.85496
2016-11-12,"fall",1.79832
2016-11-13,"fall",1.82664
2016-11-14,"fall",1.88328
2016-11-15,"fall",1.92576
2016-11-16,"fall",1.86912
2016-11-17,"fall",1.8408
2016-11-18,"fall",1.93992
2016-11-19,"fall",1.88328
2016-11-20,"fall",2.03904
2016-11-21,"fall",2.29392
2016-11-22,"fall",2.3364
2016-11-23,"fall",2.478
2016-11-24,"fall",2.36472
2016-11-25,"fall",2.27976
2016-11-26,"fall",2.29392
2016-11-27,"fall",2.3364
2016-11-28,"fall",2.37888
2016-11-29,"fall",2.46384
2016-11-30,"fall",2.49216
2016-12-01,"winter",2.44968
2016-12-02,"winter",2.478
2016-12-03,"winter",2.44968
2016-12-04,"winter",2.43552
2016-12-05,"winter",2.46384
2016-12-06,"winter",2.49216
2016-12-07,"winter",2.50632
2016-12-08,"winter",2.49216
2016-12-09,"winter",2.52048
2016-12-10,"winter",2.56296
2016-12-11,"winter",2.5488
2016-12-12,"winter",2.50632
2016-12-13,"winter",2.50632
2016-12-14,"winter",2.53464
2016-12-15,"winter",2.59128
2016-12-16,"winter",2.66208
2016-12-17,"winter",15.8592
2016-12-18,"winter",18.408
2016-12-19,"winter",7.5048
2016-12-20,"winter",4.602
2016-12-21,"winter",3.66744
2016-12-22,"winter",4.71528
2016-12-23,"winter",67.4016
2016-12-24,"winter",63.2952
2016-12-25,"winter",25.9128
2016-12-26,"winter",15.576
2016-12-27,"winter",10.74744
2016-12-28,"winter",9.2748
2016-12-29,"winter",8.3544
2016-12-30,"winter",7.37736
2016-12-31,"winter",23.2224
2017-01-01,"winter",70.5168
2017-01-02,"winter",71.6496
2017-01-03,"winter",37.6656
2017-01-04,"winter",20.1072
2017-01-05,"winter",14.06088
2017-01-06,"winter",21.5232
2017-01-07,"winter",29.028
2017-01-08,"winter",15.0096
2017-01-09,"winter",10.63416
2017-01-10,"winter",13.6644
2017-01-11,"winter",21.3816
2017-01-12,"winter",16.284
2017-01-13,"winter",11.69616
2017-01-14,"winter",8.80752
2017-01-15,"winter",16.992
2017-01-16,"winter",23.5056
2017-01-17,"winter",23.0808
2017-01-18,"winter",13.50864
2017-01-19,"winter",9.16152
2017-01-20,"winter",7.30656
2017-01-21,"winter",14.3016
2017-01-22,"winter",17.1336
2017-01-23,"winter",10.88904
2017-01-24,"winter",14.868
2017-01-25,"winter",12.6024
2017-01-26,"winter",10.80408
2017-01-27,"winter",8.66592
2017-01-28,"winter",6.96672
2017-01-29,"winter",5.93304
2017-01-30,"winter",5.50824
2017-01-31,"winter",7.40568
2017-02-01,"winter",12.44664
2017-02-02,"winter",15.7176
2017-02-03,"winter",17.5584
2017-02-04,"winter",18.9744
2017-02-05,"winter",20.6736
2017-02-06,"winter",22.0896
2017-02-07,"winter",21.948
2017-02-08,"winter",29.4528
2017-02-09,"winter",41.064
2017-02-10,"winter",51.5424
2017-02-11,"winter",53.1
2017-02-12,"winter",54.2328
2017-02-13,"winter",56.9232
2017-02-14,"winter",46.02
2017-02-15,"winter",27.0456
2017-02-16,"winter",17.2752
2017-02-17,"winter",12.48912
2017-02-18,"winter",10.18104
2017-02-19,"winter",9.51552
2017-02-20,"winter",30.444
2017-02-21,"winter",35.8248
2017-02-22,"winter",21.948
2017-02-23,"winter",16.7088
2017-02-24,"winter",12.77232
2017-02-25,"winter",9.33144
2017-02-26,"winter",7.05168
2017-02-27,"winter",5.93304
2017-02-28,"winter",51.2592
2017-03-01,"winter",47.5776
2017-03-02,"winter",33.8424
2017-03-03,"winter",22.5144
2017-03-04,"winter",27.8952
2017-03-05,"winter",45.0288
2017-03-06,"winter",48.9936
2017-03-07,"winter",39.7896
2017-03-08,"winter",29.4528
2017-03-09,"winter",28.6032
2017-03-10,"winter",26.904
2017-03-11,"winter",22.0896
2017-03-12,"winter",17.1336
2017-03-13,"winter",13.01304
2017-03-14,"winter",9.9828
2017-03-15,"winter",7.88712
2017-03-16,"winter",6.5844
2017-03-17,"winter",5.84808
2017-03-18,"winter",5.12592
2017-03-19,"spring",4.44624
2017-03-20,"spring",3.83736
2017-03-21,"spring",3.54
2017-03-22,"spring",3.28512
2017-03-23,"spring",3.2568
2017-03-24,"spring",3.4692
2017-03-25,"spring",10.7616
2017-03-26,"spring",11.93688
2017-03-27,"spring",9.03408
2017-03-28,"spring",6.75432
2017-03-29,"spring",5.04096
2017-03-30,"spring",4.07808
2017-03-31,"spring",3.42672
2017-04-01,"spring",3.186
2017-04-02,"spring",2.95944
2017-04-03,"spring",2.66208
2017-04-04,"spring",2.37888
2017-04-05,"spring",2.4072
2017-04-06,"spring",2.29392
2017-04-07,"spring",2.25144
2017-04-08,"spring",2.36472
2017-04-09,"spring",2.23728
2017-04-10,"spring",2.02488
2017-04-11,"spring",1.96824
2017-04-12,"spring",1.92576
2017-04-13,"spring",1.82664
2017-04-14,"spring",1.67088
2017-04-15,"spring",1.64256
2017-04-16,"spring",1.65672
2017-04-17,"spring",1.64256
2017-04-18,"spring",1.6284
2017-04-19,"spring",1.57176
2017-04-20,"spring",1.50096
2017-04-21,"spring",1.37352
2017-04-22,"spring",1.360776
2017-04-23,"spring",1.298472
2017-04-24,"spring",1.26024
2017-04-25,"spring",1.335288
2017-04-26,"spring",1.363608
2017-04-27,"spring",1.391928
2017-04-28,"spring",1.26732
2017-04-29,"spring",1.240416
2017-04-30,"spring",1.44432
2017-05-01,"spring",1.44432
2017-05-02,"spring",1.406088
2017-05-03,"spring",1.340952
2017-05-04,"spring",1.325376
2017-05-05,"spring",1.212096
2017-05-06,"spring",1.120056
2017-05-07,"spring",1.19652
2017-05-08,"spring",1.355112
2017-05-09,"spring",1.356528
2017-05-10,"spring",1.61424
2017-05-11,"spring",1.67088
2017-05-12,"spring",1.58592
2017-05-13,"spring",1.43016
2017-05-14,"spring",1.285728
2017-05-15,"spring",1.178112
2017-05-16,"spring",1.318296
2017-05-17,"spring",1.301304
2017-05-18,"spring",1.251744
2017-05-19,"spring",1.180944
2017-05-20,"spring",1.2036
2017-05-21,"spring",1.282896
2017-05-22,"spring",1.214928
2017-05-23,"spring",1.180944
2017-05-24,"spring",1.192272
2017-05-25,"spring",1.086072
2017-05-26,"spring",1.0266
2017-05-27,"spring",0.971376
2017-05-28,"spring",0.996864
2017-05-29,"spring",1.002528
2017-05-30,"spring",1.015272
2017-05-31,"spring",0.996864
2017-06-01,"summer",0.957216
2017-06-02,"summer",0.896328
2017-06-03,"summer",0.788712
2017-06-04,"summer",0.754728
2017-06-05,"summer",0.744816
2017-06-06,"summer",0.758976
2017-06-07,"summer",0.72924
2017-06-08,"summer",0.71508
2017-06-09,"summer",0.685344
2017-06-10,"summer",0.62304
2017-06-11,"summer",0.685344
2017-06-12,"summer",0.770304
2017-06-13,"summer",0.794376
2017-06-14,"summer",0.760392
2017-06-15,"summer",0.739152
2017-06-16,"summer",0.682512
2017-06-17,"summer",0.691008
2017-06-18,"summer",0.739152
2017-06-19,"summer",0.740568
2017-06-20,"summer",0.763224
2017-06-21,"summer",0.751896
2017-06-22,"summer",0.65844
2017-06-23,"summer",0.642864
2017-06-24,"summer",0.631536
2017-06-25,"summer",0.627288
2017-06-26,"summer",0.65136
2017-06-27,"summer",0.676848
2017-06-28,"summer",0.689592
2017-06-29,"summer",0.642864
2017-06-30,"summer",0.642864
2017-07-01,"summer",0.597552
2017-07-02,"summer",0.627288
2017-07-03,"summer",0.574896
2017-07-04,"summer",0.576312
2017-07-05,"summer",0.57348
2017-07-06,"summer",0.579144
2017-07-07,"summer",0.572064
2017-07-08,"summer",0.591888
2017-07-09,"summer",0.611712
2017-07-10,"summer",0.706584
2017-07-11,"summer",0.817032
2017-07-12,"summer",0.855264
2017-07-13,"summer",1.088904
2017-07-14,"summer",1.158288
2017-07-15,"summer",1.193688
2017-07-16,"summer",1.207848
2017-07-17,"summer",1.107312
2017-07-18,"summer",1.213512
2017-07-19,"summer",1.202184
2017-07-20,"summer",1.58592
2017-07-21,"summer",2.78952
2017-07-22,"summer",2.39304
2017-07-23,"summer",4.54536
2017-07-24,"summer",4.78608
2017-07-25,"summer",4.23384
2017-07-26,"summer",3.28512
2017-07-27,"summer",3.00192
2017-07-28,"summer",3.22848
2017-07-29,"summer",2.93112
2017-07-30,"summer",2.80368
2017-07-31,"summer",3.07272
2017-08-01,"summer",2.78952
2017-08-02,"summer",2.67624
2017-08-03,"summer",2.91696
